phase,number,ga_rmse,abs_dTrP,state,parent_trial_id,seed,epochs,cfg_L,cfg_hidden,cfg_epochs,cfg_seed,cfg_print_every,cfg_logfile,cfg_csv,cfg_lr,cfg_w_plaq,cfg_w_wil11,cfg_w_wil12,cfg_w_wil22,cfg_w_wil13,cfg_w_wil23,cfg_w_cr,cfg_w_unitary,cfg_w_phi_smooth,cfg_w_theta_smooth,cfg_w_phi_l2,cfg_use_huber,cfg_huber_delta_wil,cfg_huber_delta_cr,cfg_teacher_seed,param_lr,param_use_huber,param_w_plaq,param_w_unitary,param_w_phi_smooth,param_w_theta_smooth,param_w_phi_l2,param_huber_delta_wil,param_huber_delta_cr
boost,550,0.42719852924346924,1.001529335975647,1,404.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.1658586503958124,0.05274765813304292,0.03817592460304263,0.007294854520925368,False,0.0023699576599635875,0.005986102350320905,20250923,,,,,,,,,
boost,549,0.43575936555862427,0.7298528552055359,1,145.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.03941021735023271,0.02821892744114103,0.00171709251928804,True,0.00802089317613366,0.013002766094109377,20250923,,,,,,,,,
boost,544,0.43635550141334534,1.3340263366699219,1,202.0,42,1200,4,32,1200,42,200,,,0.003493849731855633,0.05347317910975137,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03247182927686796,0.03543305265867652,0.0017419645362123444,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,545,0.43635550141334534,1.3340263366699219,1,270.0,42,1200,4,32,1200,42,200,,,0.003493849731855633,0.05347317910975137,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03247182927686796,0.03543305265867652,0.0017419645362123444,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,508,0.43763893842697144,0.8573387265205383,1,35.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,,,,,,,,,
boost,509,0.43763893842697144,0.8573387265205383,1,183.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.005624086267024151,20250923,,,,,,,,,
boost,510,0.43763893842697144,0.8573387265205383,1,226.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.03187413777803088,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.005624086267024151,20250923,,,,,,,,,
boost,511,0.43763893842697144,0.8573387265205383,1,257.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,,,,,,,,,
boost,512,0.43763893842697144,0.8573387265205383,1,308.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.006754625054188376,0.01464633643741786,20250923,,,,,,,,,
boost,513,0.43763893842697144,0.8573387265205383,1,360.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,,,,,,,,,
boost,514,0.43763893842697144,0.8573387265205383,1,421.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.03187413777803088,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.005624086267024151,20250923,,,,,,,,,
boost,533,0.43782106041908264,0.6179308891296387,1,247.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03167921032868738,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05363202390765705,0.03780816291652277,0.0014871668504089714,False,0.002404059625047921,0.012284904565261023,20250923,,,,,,,,,
boost,515,0.45033061504364014,0.37297913432121277,1,92.0,42,1200,4,32,1200,42,200,,,0.0050614474793813065,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.04000466794886905,0.035949125101108446,0.004395536800790681,True,0.005976298713557774,0.013373360990184355,20250923,,,,,,,,,
boost,526,0.45059674978256226,0.1980549395084381,1,153.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,527,0.45059674978256226,0.1980549395084381,1,209.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,528,0.45059674978256226,0.1980549395084381,1,261.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.007751320554953205,0.005624086267024151,20250923,,,,,,,,,
boost,529,0.45059674978256226,0.1980549395084381,1,322.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,530,0.45059674978256226,0.1980549395084381,1,361.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.0023699576599635875,0.00624983267049723,20250923,,,,,,,,,
boost,531,0.45059674978256226,0.1980549395084381,1,418.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.07581092922646483,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,532,0.45059674978256226,0.1980549395084381,1,460.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.004810717604835884,0.005624086267024151,20250923,,,,,,,,,
boost,480,0.4512365460395813,0.630562961101532,1,56.0,42,1200,4,32,1200,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.0394423904172735,0.030642421374027614,0.0016422963276282749,False,0.0023699576599635875,0.004660786054509808,20250923,,,,,,,,,
boost,482,0.4512365460395813,0.630562961101532,1,131.0,42,1200,4,32,1200,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.0394423904172735,0.030642421374027614,0.0016422963276282749,False,0.0023699576599635875,0.007936440233500168,20250923,,,,,,,,,
boost,489,0.4512365460395813,0.630562961101532,1,296.0,42,1200,4,32,1200,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.0394423904172735,0.030642421374027614,0.0016422963276282749,False,0.0070140775387183595,0.004660786054509808,20250923,,,,,,,,,
boost,539,0.4525889456272125,1.4561437368392944,1,250.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,,,,,,,,,
boost,540,0.4525889456272125,1.4561437368392944,1,352.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,,,,,,,,,
boost,518,0.45301714539527893,0.05879053473472595,1,109.0,42,1200,4,32,1200,42,200,,,0.0050614474793813065,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.04801302888443011,0.022411111223447855,0.003215298941843531,True,0.007639310078204631,0.008221856204124878,20250923,,,,,,,,,
boost,523,0.4589459002017975,0.36588671803474426,1,328.0,42,1200,4,32,1200,42,200,,,0.003493849731855633,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.05168733221792483,0.01704592496234259,0.0017419645362123444,False,0.003094425706198823,0.00624983267049723,20250923,,,,,,,,,
boost,491,0.45911750197410583,0.45199763774871826,1,345.0,42,1200,4,32,1200,42,200,,,0.0063539200109792,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.03941021735023271,0.03851836750851413,0.0016422963276282749,False,0.0023699576599635875,0.004660786054509808,20250923,,,,,,,,,
boost,519,0.46647411584854126,1.2513079643249512,1,146.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.003094425706198823,0.005986102350320905,20250923,,,,,,,,,
boost,520,0.46647411584854126,1.2513079643249512,1,258.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.007751320554953205,0.005986102350320905,20250923,,,,,,,,,
boost,521,0.46647411584854126,1.2513079643249512,1,340.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.007751320554953205,0.005986102350320905,20250923,,,,,,,,,
boost,522,0.46647411584854126,1.2513079643249512,1,372.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.00955155915585546,0.013155392469318721,20250923,,,,,,,,,
boost,484,0.46782517433166504,0.7359583377838135,1,164.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,,,,,,,,,
boost,486,0.46782517433166504,0.7359583377838135,1,269.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,,,,,,,,,
boost,490,0.46782517433166504,0.7359583377838135,1,333.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03531475732722501,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.012284904565261023,20250923,,,,,,,,,
boost,493,0.46782517433166504,0.7359583377838135,1,367.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,,,,,,,,,
boost,499,0.46782517433166504,0.7359583377838135,1,424.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03531475732722501,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.013458062965265822,20250923,,,,,,,,,
boost,502,0.46782517433166504,0.7359583377838135,1,452.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,,,,,,,,,
boost,524,0.4681444764137268,0.05141564458608627,1,370.0,42,1200,4,32,1200,42,200,,,0.0063539200109792,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0016422963276282749,False,0.0070140775387183595,0.004660786054509808,20250923,,,,,,,,,
boost,525,0.4681444764137268,0.05141564458608627,1,449.0,42,1200,4,32,1200,42,200,,,0.0063539200109792,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0016422963276282749,False,0.00510004054024069,0.005986102350320905,20250923,,,,,,,,,
boost,481,0.46946221590042114,0.8795357346534729,1,119.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0021485732794660887,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,487,0.46946221590042114,0.8795357346534729,1,277.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0021485732794660887,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,495,0.46946221590042114,0.8795357346534729,1,376.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0021485732794660887,False,0.007751320554953205,0.00624983267049723,20250923,,,,,,,,,
boost,498,0.46946221590042114,0.8795357346534729,1,416.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.02498308658344426,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0021485732794660887,False,0.00955155915585546,0.01544837443902471,20250923,,,,,,,,,
boost,501,0.46946221590042114,0.8795357346534729,1,447.0,42,1200,4,32,1200,42,200,,,0.0035621939574188867,0.027622029911459064,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0021485732794660887,False,0.004646842572151072,0.005624086267024151,20250923,,,,,,,,,
boost,483,0.48305758833885193,0.29945817589759827,1,161.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,,,,,,,,,
boost,485,0.48305758833885193,0.29945817589759827,1,203.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,,,,,,,,,
boost,494,0.48305758833885193,0.29945817589759827,1,371.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,,,,,,,,,
boost,496,0.48305758833885193,0.29945817589759827,1,384.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.013155392469318721,20250923,,,,,,,,,
boost,497,0.48305758833885193,0.29945817589759827,1,402.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.007751320554953205,0.007443143838429218,20250923,,,,,,,,,
boost,500,0.48305758833885193,0.29945817589759827,1,432.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,,,,,,,,,
boost,503,0.48305758833885193,0.29945817589759827,1,463.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.007751320554953205,0.013155392469318721,20250923,,,,,,,,,
boost,504,0.48305758833885193,0.29945817589759827,1,469.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.08540909228255796,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.005578903136584358,20250923,,,,,,,,,
boost,548,0.500036358833313,0.5047504305839539,1,151.0,42,1200,4,32,1200,42,200,,,0.006204523441828006,0.05073135432525912,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.058867951783256295,0.03438953164647256,0.004351281322236603,True,0.00802089317613366,0.004679084598696284,20250923,,,,,,,,,
